T_C,T_K,P_Pa,h_liq_Jkg,h_vap_Jkg,s_liq_JkgK,s_vap_JkgK
105.55555555555557,378.7055555555555,1173972.4432089806,335110.85746177536,472486.77669263753,1413.237529100372,1775.988793811379
107.36111111111111,380.51111111111106,1219347.0368423874,337698.6975184463,473426.23276325536,1419.9381994072323,1776.6361545562368
109.16666666666666,382.3166666666666,1266025.761138882,340302.0647681841,474347.9715888019,1426.6437380912294,1777.258604006791
110.97222222222223,384.1222222222222,1314034.6921801683,342921.61288061226,475250.96273985284,1433.3556688791132,1777.8537015461363
112.77777777777777,385.92777777777775,1363400.4585092915,345558.0478107065,476134.0900003776,1440.0756233715058,1778.4188308533435
114.58333333333334,387.73333333333335,1414150.2794116975,348212.1339548304,476996.1413175345,1446.805354376267,1778.9511780421137
116.38888888888889,389.5388888888889,1466312.0069229773,350884.70130085154,477835.79719838174,1453.5467514196564,1779.4477064170958
118.19444444444446,391.34444444444443,1519914.172021025,353576.65377878567,478651.61724654894,1460.3018588921882,1779.9051271724384
120.0,393.15,1574986.0355383563,356288.9790712452,479442.0244569463,1467.0728974036829,1780.3198651912987
121.80555555555557,394.9555555555555,1631557.644426049,359022.76021199295,480205.2867894329,1473.862289075781,1780.688018889814
123.61111111111111,396.76111111111106,1689659.894118546,361779.18939195335,480939.4954152083,1480.6726877032168,1781.0053127670797
125.41666666666666,398.5666666666666,1749324.5978954283,364559.5845133915,481642.5388615114,1487.50701498595,1781.2670409492848
127.22222222222223,400.3722222222222,1810584.5643216236,367365.40919654287,482312.07205521764,1494.3685043995877,1781.467999516097
129.02777777777777,402.17777777777775,1873473.6840835984,370198.2971661023,482945.47896119684,1501.2607547702123,1781.6024047193368
130.83333333333334,403.98333333333335,1938027.027844967,373060.08225337666,483539.8270930641,1508.1877963095317,1781.663793272329
132.63888888888889,405.7888888888889,2004280.9571459307,375952.8356821995,484091.8115915421,1515.1541728339591,1781.6448995895473
134.44444444444446,407.59444444444443,2072273.2509057447,378878.91292223166,484597.68574174034,1522.1650452700246,1781.5375030168532
136.25,409.4,2142043.2508127238,381841.01328469045,485053.17361480126,1529.2263235468279,1781.3322354425557
138.05555555555557,411.2055555555555,2213632.0298879845,384842.256751059,485453.358779878,1536.3448369273124,1781.0183357882152
139.86111111111111,413.01111111111106,2287082.5899207797,387886.28450755804,485792.5404268367,1543.5285572800408,1780.5833320435684
141.66666666666666,414.8166666666666,2362440.0955052865,390977.3927152524,486064.0442453376,1550.786896660805,1780.0126225559845
143.47222222222223,416.6222222222222,2439752.1554031214,394120.7138851128,486259.9691199771,1558.1311114527073,1779.288914182006
145.27777777777777,418.42777777777775,2519069.166481237,397322.4681178523,486370.8405157371,1565.5748630639714,1778.3914520361725
