T_C,T_K,P_Pa,h_liq_Jkg,h_vap_Jkg,s_liq_JkgK,s_vap_JkgK
36.94444444444444,310.09444444444443,704705.5834650471,250618.47220021146,408023.7020177025,1172.2638968348422,1679.8680562692143
38.75,311.9,740719.951781074,253206.3678600612,409081.49348965794,1180.481715908503,1680.241657010128
40.55555555555556,313.7055555555555,778100.4165439095,255807.4140590983,410125.46209928003,1188.6896171912267,1680.609652738232
42.361111111111114,315.51111111111106,816880.4104905822,258422.0345863257,411154.9023897121,1196.8889039664393,1680.9696935954282
44.16666666666667,317.31666666666666,857093.8119504036,261050.67623008808,412169.06188505003,1205.0809242402502,1681.3193369351245
45.97222222222223,319.1222222222222,898774.9624369757,263693.8116026688,413167.13860105694,1213.2670782283064,1681.6560420476349
47.777777777777786,320.92777777777775,941958.6863792762,266351.9423707508,414148.27848448826,1221.4488268605573,1681.9771648471715
49.58333333333333,322.7333333333333,986680.3133569743,269025.6029412647,415111.57255817665,1229.6277014180173,1682.2799518319157
51.388888888888886,324.5388888888889,1032975.7032770397,271715.3646636971,416056.0534915541,1237.8053144458445,1682.5615324819344
53.19444444444446,326.34444444444443,1080881.274998451,274421.8406246796,416980.6912719944,1245.9833721255911,1682.8189091607053
55.0,328.15,1130434.038979124,277145.6911292826,417884.3876227034,1254.1636883379676,1683.048943536568
56.80555555555557,329.9555555555555,1181671.634585711,279887.6299868729,418765.96879613993,1262.3482007081689,1683.2483385325907
58.611111111111114,331.76111111111106,1234632.3727763232,282648.4317488979,419624.17636349035,1270.538989001968,1683.4136148309053
60.41666666666666,333.5666666666666,1289355.284944603,285428.9400832932,420457.6556131399,1278.7382963366936,1683.5410809769864
62.22222222222223,335.3722222222222,1345880.1788088614,288230.0775177426,421264.9411549462,1286.9485537929522,1683.626796122315
64.02777777777777,337.17777777777775,1404247.702352336,291052.8568450903,422044.4392912664,1295.1724091689875,1683.6665243787636
65.83333333333334,338.98333333333335,1464499.4169819695,293898.39456341206,422794.4066475936,1303.4127608216704,1683.6556796009068
67.63888888888889,340.7888888888889,1526677.8812879187,296767.92682715785,423512.92444111756,1311.6727978029678,1683.5892591265754
69.44444444444446,342.59444444444443,1590826.747071284,299662.8285236351,424197.86758781824,1319.9560478522294,1683.4617645492142
71.25,344.4,1656990.8696850112,302584.6362743398,424846.8675866929,1328.266435276938,1683.2671069155945
73.05555555555557,346.2055555555555,1725216.4352300132,305535.0764128117,425457.26774472866,1336.6083513980998,1682.9984927679513
74.86111111111111,348.01111111111106,1795551.1078025787,308516.09933887405,426026.0687768934,1344.9867411256673,1682.6482860770334
